编号,直链淀粉含量g,直链淀粉比例,重量,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80,A81,A82,A83,A84,A85,A86,A87,A88,A89,A90,A91,A92,A93,A94,A95,A96,A97,A98,A99,A100,A101,A102,A103,A104,A105,A106,A107,A108,A109,A110,A111,A112,A113,A114,A115,A116,A117,A118,A119,A120,A121,A122,A123,A124,A125,A126,A127,A128,A129,A130,A131,A132,A133,A134,A135,A136,A137,A138,A139,A140,A141,A142,A143,A144,A145,A146,A147,A148,A149,A150,A151,A152,A153,A154,A155,A156,A157,A158,A159,A160,A161,A162,A163,A164,A165,A166,A167,A168,A169,A170,A171,A172,A173,A174,A175,A176,A177,A178,A179,A180,A181,A182,A183,A184,A185,A186,A187,A188,A189,A190,A191,A192,A193,A194,A195,A196,A197,A198,A199,A200,A201,A202,A203,A204,A205,A206,A207,A208,A209,A210,A211,A212,A213,A214,A215,A216,A217,A218,A219,A220,A221,A222,A223,A224,A225,A226,A227,A228,A229,A230,A231,A232,A233,A234,A235,A236,A237,A238,A239,A240,A241,A242,A243,A244,A245,A246,A247,A248,A249,A250
015N-1,1.33182,17.64,7.55,0.522216,0.519367,0.524388,0.517807,0.5145850000000001,0.506622,0.505292,0.511858,0.50569,0.50997,0.517981,0.522423,0.5285989999999999,0.536373,0.53793,0.5398569999999999,0.539022,0.544189,0.5444859999999999,0.548656,0.556269,0.561823,0.567154,0.573037,0.578896,0.581816,0.585064,0.589477,0.590788,0.5932729999999999,0.596595,0.603345,0.607001,0.611021,0.6136689999999999,0.616753,0.619735,0.62236,0.625151,0.629728,0.6302439999999999,0.6325810000000001,0.637496,0.64118,0.643309,0.6461859999999999,0.64971,0.650791,0.653259,0.654446,0.655461,0.655776,0.658778,0.660756,0.662954,0.665103,0.666196,0.667511,0.668913,0.670435,0.6718310000000001,0.672686,0.673324,0.675458,0.6776300000000001,0.6783779999999999,0.680837,0.682283,0.6841010000000001,0.685281,0.686963,0.689136,0.690357,0.6901010000000001,0.6913520000000001,0.6923520000000001,0.693516,0.694627,0.6956180000000001,0.696728,0.697448,0.6983600000000001,0.699209,0.699395,0.700472,0.701697,0.703655,0.70528,0.706608,0.707889,0.709145,0.70962,0.710888,0.711453,0.711952,0.712972,0.713724,0.714546,0.7161569999999999,0.717012,0.7184699999999999,0.7195590000000001,0.720942,0.722101,0.72277,0.724011,0.724172,0.725344,0.7261340000000001,0.7267520000000001,0.7270979999999999,0.728297,0.728696,0.7293930000000001,0.730791,0.731845,0.732759,0.734031,0.735222,0.736614,0.7376060000000001,0.7387670000000001,0.740175,0.741232,0.742027,0.7432350000000001,0.744158,0.744899,0.7457590000000001,0.746638,0.747725,0.748158,0.748979,0.749323,0.749672,0.7502310000000001,0.75075,0.75105,0.751579,0.7519140000000001,0.752395,0.752911,0.7533380000000001,0.754229,0.754663,0.7556350000000001,0.756269,0.757135,0.758034,0.758622,0.759517,0.7609520000000001,0.762096,0.7631479999999999,0.763703,0.764522,0.765183,0.766093,0.766841,0.767551,0.768042,0.768544,0.769371,0.7701560000000001,0.771081,0.7717229999999999,0.772321,0.7727390000000001,0.773537,0.77418,0.7749189999999999,0.7757390000000001,0.7765920000000001,0.777572,0.778558,0.779841,0.780519,0.781814,0.78251,0.7832060000000001,0.784114,0.784998,0.785046,0.786091,0.787004,0.787749,0.788473,0.789428,0.790028,0.790763,0.791569,0.791705,0.7922399999999999,0.793086,0.7938729999999999,0.794589,0.795092,0.795229,0.795716,0.7960689999999999,0.796431,0.796959,0.797313,0.7969109999999999,0.796912,0.796948,0.797271,0.79688,0.79613,0.796508,0.79662,0.796405,0.795728,0.795868,0.7960119999999999,0.795849,0.7961600000000001,0.796838,0.797899,0.798991,0.799323,0.8000229999999999,0.800538,0.801064,0.802077,0.802304,0.80195,0.802218,0.803031,0.8023140000000001,0.802322,0.801078,0.8002819999999999,0.798192,0.7965439999999999,0.794497,0.791898,0.789988,0.788481,0.785064,0.783166,0.7812,0.779461,0.7774260000000001,0.776683,0.775458,0.7754989999999999,0.774597,0.773758,0.77463
054N-1,4.640986,22.54,20.59,0.336829,0.335386,0.339086,0.33564299999999997,0.334188,0.326743,0.322974,0.31396,0.309677,0.312051,0.321023,0.31945300000000004,0.315246,0.313632,0.314402,0.31772100000000003,0.317961,0.320127,0.314884,0.313191,0.318002,0.32448,0.324329,0.32454099999999997,0.324776,0.327133,0.329992,0.330542,0.331137,0.33052600000000004,0.330271,0.335647,0.337514,0.338882,0.338778,0.339306,0.339694,0.340647,0.340986,0.3416,0.34124099999999996,0.34129699999999996,0.345195,0.346713,0.346785,0.347277,0.348456,0.34867,0.349033,0.34969,0.349758,0.349123,0.349951,0.352582,0.353294,0.35329499999999997,0.35330900000000004,0.354245,0.35433000000000003,0.354858,0.355457,0.35536,0.356074,0.356533,0.358008,0.35909,0.360239,0.36090500000000003,0.361567,0.36233899999999997,0.363153,0.36357399999999995,0.363662,0.364245,0.36504000000000003,0.365977,0.366603,0.36682600000000004,0.367921,0.368031,0.368956,0.369696,0.370332,0.370365,0.37087,0.371673,0.37283299999999997,0.373645,0.37428,0.374748,0.375585,0.376187,0.376593,0.3769,0.377676,0.377766,0.378703,0.379521,0.380392,0.380929,0.381874,0.38255,0.383712,0.384232,0.38488,0.385392,0.386054,0.38709499999999997,0.387707,0.38823,0.388814,0.389498,0.38997800000000005,0.390706,0.391312,0.391696,0.392235,0.392727,0.393451,0.394264,0.394988,0.39561799999999997,0.396278,0.397125,0.39774699999999996,0.398386,0.398953,0.399416,0.399972,0.400806,0.401371,0.401671,0.401934,0.40242,0.40279299999999996,0.403054,0.403385,0.403708,0.403952,0.404115,0.404752,0.40512600000000004,0.40531,0.405677,0.406227,0.40660300000000005,0.407209,0.407729,0.408428,0.40872600000000003,0.409331,0.410333,0.410943,0.411733,0.412225,0.412724,0.41318299999999997,0.413825,0.414389,0.414955,0.415195,0.415678,0.416333,0.41691000000000006,0.41734399999999994,0.41791300000000003,0.418601,0.418883,0.41948599999999997,0.420059,0.420522,0.42113,0.421651,0.42255299999999996,0.423117,0.423708,0.42444399999999993,0.42490500000000003,0.42539399999999994,0.42599899999999996,0.426613,0.42690600000000006,0.427598,0.428045,0.42872899999999997,0.42929399999999995,0.4301,0.430453,0.430886,0.431378,0.43188699999999997,0.43236,0.432597,0.432838,0.43326800000000004,0.43392200000000003,0.43441899999999994,0.434676,0.434831,0.435242,0.435385,0.435701,0.43577299999999997,0.43553000000000003,0.435666,0.435751,0.435802,0.435609,0.435352,0.43497700000000006,0.43463199999999996,0.434487,0.43441899999999994,0.434071,0.433699,0.434066,0.434496,0.435011,0.435329,0.435988,0.436586,0.43732600000000005,0.43804099999999996,0.43844799999999995,0.438916,0.43932899999999997,0.439413,0.439963,0.44038599999999994,0.440478,0.439871,0.43928500000000004,0.43806300000000004,0.436909,0.435324,0.434197,0.432061,0.43061099999999997,0.429345,0.427757,0.42622899999999997,0.42443500000000006,0.423411,0.42222200000000004,0.421241,0.42069300000000004,0.419979,0.419128,0.420126,0.421151
159N-1,1.6705994999999998,22.245,7.51,0.316952,0.320565,0.317299,0.315075,0.310949,0.30545300000000003,0.306782,0.301962,0.300676,0.299721,0.289512,0.290864,0.299196,0.300309,0.306807,0.307263,0.309452,0.309985,0.308723,0.31153600000000004,0.31507399999999997,0.315067,0.314918,0.32069200000000003,0.322184,0.324804,0.324279,0.327086,0.327936,0.327671,0.33114499999999997,0.332636,0.33128,0.334104,0.336339,0.335478,0.336327,0.337517,0.338398,0.339546,0.339831,0.34113699999999997,0.34237199999999995,0.341965,0.344935,0.346032,0.346446,0.347432,0.347815,0.347831,0.34786100000000003,0.347735,0.34894400000000003,0.34913299999999997,0.349427,0.35091,0.351227,0.351329,0.351921,0.352686,0.352593,0.353578,0.35388200000000003,0.354677,0.354526,0.35539499999999996,0.356693,0.35743,0.35830700000000004,0.35939,0.35975799999999997,0.360639,0.361232,0.36161,0.36193400000000003,0.362417,0.363193,0.364003,0.364469,0.36499899999999996,0.365583,0.366539,0.366904,0.367588,0.368183,0.36883499999999997,0.369429,0.37033699999999997,0.371132,0.371921,0.372489,0.372979,0.373517,0.373627,0.37406799999999996,0.37451,0.375121,0.37582,0.37667,0.37784,0.378632,0.379422,0.380429,0.38101799999999997,0.381826,0.382808,0.38295799999999997,0.383639,0.383992,0.384806,0.385328,0.385914,0.386718,0.387201,0.38759,0.388291,0.388784,0.389435,0.389831,0.390472,0.391324,0.392142,0.392887,0.39393,0.394389,0.39519099999999996,0.395577,0.396117,0.39666599999999996,0.396976,0.397534,0.398083,0.398539,0.398727,0.398936,0.399226,0.399683,0.39979499999999996,0.399836,0.400386,0.400644,0.40079899999999996,0.401489,0.401845,0.402304,0.402923,0.403685,0.404057,0.404438,0.405069,0.40566199999999997,0.40627399999999997,0.406968,0.407779,0.40833600000000003,0.408648,0.409066,0.409586,0.410106,0.410372,0.410753,0.411004,0.411203,0.41159799999999996,0.41238800000000003,0.412837,0.41343100000000005,0.41373000000000004,0.414127,0.414516,0.415185,0.415692,0.41628000000000004,0.41671800000000003,0.41732700000000006,0.418142,0.418638,0.419318,0.41986,0.420267,0.420788,0.42135100000000003,0.42150299999999996,0.42193800000000004,0.422309,0.422729,0.423255,0.423653,0.424117,0.42453,0.42477299999999996,0.42484700000000003,0.42503900000000006,0.425548,0.42615600000000003,0.42602700000000004,0.426399,0.426907,0.42707799999999996,0.42739099999999997,0.427546,0.42752399999999996,0.427795,0.42783699999999997,0.428065,0.428046,0.42764300000000005,0.42781199999999997,0.42776800000000004,0.42784799999999995,0.42740100000000003,0.427332,0.42737600000000003,0.42732,0.42712799999999995,0.42736199999999996,0.427613,0.427703,0.428492,0.42879300000000004,0.429425,0.42952299999999993,0.43012700000000004,0.430517,0.430758,0.43100200000000005,0.431255,0.43166800000000005,0.43131099999999994,0.43169700000000005,0.43149399999999993,0.431133,0.43043400000000004,0.42946999999999996,0.42799899999999996,0.427217,0.425775,0.42488100000000006,0.42334399999999994,0.421967,0.421523,0.420242,0.419372,0.418929,0.418408,0.41798900000000005,0.41769700000000004,0.417234,0.4174,0.41740200000000005
002N-1,3.017595,34.685,8.7,0.266629,0.273965,0.278708,0.270795,0.266949,0.259894,0.255696,0.26022,0.25401799999999997,0.258375,0.251875,0.258042,0.26616999999999996,0.271941,0.269117,0.26932,0.26960500000000004,0.270881,0.269322,0.271104,0.276298,0.274323,0.27953,0.281819,0.28586999999999996,0.286382,0.28776,0.29036,0.289527,0.290319,0.291247,0.294106,0.29243600000000003,0.29597399999999996,0.297483,0.299712,0.301238,0.301493,0.302412,0.305075,0.30431199999999997,0.30544,0.306586,0.306661,0.30944699999999997,0.310747,0.31195700000000004,0.312467,0.313176,0.313542,0.313496,0.31367,0.31458600000000003,0.314943,0.314824,0.316676,0.317262,0.317973,0.318576,0.318798,0.31949,0.319735,0.320256,0.32156999999999997,0.322492,0.322439,0.324261,0.324816,0.325401,0.32621,0.32692899999999997,0.32803499999999997,0.328569,0.328879,0.329465,0.329615,0.330594,0.33176700000000003,0.332442,0.33311999999999997,0.333631,0.33400100000000005,0.334473,0.334602,0.335188,0.33565700000000004,0.336492,0.337482,0.338575,0.33920700000000004,0.339985,0.340485,0.341334,0.341596,0.342034,0.342496,0.343012,0.343223,0.34432199999999996,0.344966,0.34578200000000003,0.34630700000000003,0.347047,0.34772,0.348147,0.348833,0.34925100000000003,0.350002,0.35034699999999996,0.351054,0.351624,0.35238800000000003,0.35280100000000003,0.353317,0.354015,0.354559,0.355086,0.355712,0.356373,0.35686799999999996,0.357678,0.358385,0.359032,0.359608,0.36005,0.360768,0.361392,0.361788,0.362335,0.362849,0.363482,0.364118,0.36478,0.365063,0.365419,0.365796,0.366169,0.366369,0.366827,0.367149,0.367224,0.36733299999999997,0.36785999999999996,0.368386,0.368609,0.369089,0.36941,0.36988899999999997,0.37038899999999997,0.370786,0.37140100000000004,0.37203,0.37267100000000003,0.373562,0.37398400000000004,0.37462399999999996,0.375168,0.375704,0.376218,0.37672100000000003,0.37699299999999997,0.377523,0.377945,0.378267,0.37888099999999997,0.379357,0.379701,0.379917,0.380391,0.38064499999999996,0.38099099999999997,0.381458,0.38201,0.38243499999999997,0.382966,0.383761,0.384252,0.384924,0.385335,0.385843,0.3864,0.386947,0.386982,0.387669,0.38814699999999996,0.388768,0.38938,0.389945,0.3903,0.390811,0.39129200000000003,0.391349,0.39174499999999995,0.392218,0.392852,0.393013,0.393524,0.393834,0.39412600000000003,0.394353,0.39465700000000004,0.394939,0.39510700000000004,0.395009,0.394918,0.395079,0.39503699999999997,0.395188,0.394984,0.39515100000000003,0.395203,0.395223,0.394939,0.395129,0.39518200000000003,0.395239,0.395233,0.395448,0.396548,0.397061,0.397416,0.397945,0.398419,0.398726,0.39919699999999997,0.399497,0.399675,0.399588,0.39979699999999996,0.400055,0.399928,0.39955799999999997,0.399185,0.39831,0.397561,0.396271,0.395014,0.39405500000000004,0.39289,0.391054,0.390648,0.389625,0.388678,0.38800999999999997,0.38750999999999997,0.386981,0.38709,0.386812,0.38642,0.386787
061N-1,5.296447,33.395,15.86,0.413951,0.419958,0.421925,0.41953999999999997,0.414778,0.40553,0.40066999999999997,0.391879,0.389323,0.389869,0.38395799999999997,0.388273,0.386849,0.385345,0.38537,0.387106,0.386734,0.388345,0.38421900000000003,0.384483,0.386745,0.386085,0.389426,0.391295,0.3915,0.39358699999999996,0.396318,0.397377,0.39813699999999996,0.39850599999999997,0.398853,0.402862,0.402107,0.40634699999999996,0.406879,0.408066,0.409007,0.41033800000000004,0.411487,0.41280600000000006,0.413181,0.413847,0.41654399999999997,0.41743100000000005,0.42003900000000005,0.421051,0.422446,0.423208,0.423725,0.42505200000000004,0.42558,0.42540900000000004,0.426791,0.428407,0.42892700000000006,0.43060699999999996,0.43074399999999996,0.43221000000000004,0.43251999999999996,0.433411,0.434363,0.43478599999999995,0.436159,0.436829,0.437399,0.43890200000000007,0.441208,0.442237,0.4432,0.44423199999999996,0.44547200000000003,0.446215,0.446587,0.44760600000000006,0.448661,0.44913000000000003,0.45023,0.45123800000000003,0.45263000000000003,0.452999,0.45433500000000004,0.45541899999999996,0.456325,0.45661899999999994,0.457487,0.458463,0.45935600000000004,0.46067700000000006,0.462002,0.46272299999999994,0.46391899999999997,0.464796,0.465433,0.46603599999999995,0.46707,0.467529,0.46867299999999995,0.46919399999999994,0.47065100000000004,0.471587,0.472821,0.473675,0.47499399999999997,0.47572299999999995,0.47655200000000003,0.47723000000000004,0.47801800000000005,0.47891300000000003,0.47916400000000003,0.47978000000000004,0.480347,0.480919,0.481411,0.482365,0.48337299999999994,0.48437399999999997,0.485666,0.487101,0.48856400000000005,0.48995,0.49195,0.49363599999999996,0.49511000000000005,0.496721,0.498036,0.49915299999999996,0.500296,0.50127,0.50226,0.503301,0.503997,0.504829,0.505372,0.506197,0.506858,0.5073529999999999,0.507953,0.508517,0.509162,0.5096069999999999,0.510324,0.510746,0.511495,0.512139,0.513025,0.51368,0.514605,0.515441,0.516484,0.5170399999999999,0.517933,0.518932,0.519647,0.520857,0.521458,0.522176,0.522768,0.523602,0.5244409999999999,0.52527,0.525699,0.526402,0.526992,0.527786,0.528663,0.529544,0.5305449999999999,0.530994,0.531845,0.532712,0.533485,0.5343979999999999,0.535219,0.5361100000000001,0.536881,0.537928,0.538988,0.539693,0.540428,0.541287,0.542126,0.542612,0.5435979999999999,0.544141,0.544845,0.54568,0.5468609999999999,0.547397,0.548025,0.548671,0.549401,0.550064,0.550538,0.551048,0.551661,0.552251,0.553184,0.553764,0.554068,0.554683,0.555068,0.555649,0.555932,0.555909,0.556492,0.556451,0.5563170000000001,0.556595,0.55677,0.556558,0.556412,0.556491,0.5566810000000001,0.556575,0.556387,0.55711,0.5572819999999999,0.557673,0.558565,0.559442,0.5602199999999999,0.561072,0.561979,0.5625479999999999,0.563344,0.564053,0.564397,0.5646899999999999,0.565004,0.56598,0.565608,0.5650649999999999,0.5640470000000001,0.563048,0.561429,0.560597,0.558558,0.557262,0.55515,0.553272,0.552712,0.5509109999999999,0.550171,0.549179,0.548377,0.547924,0.547423,0.547151,0.548229,0.548367
021N-1,2.0667240000000002,33.66,6.14,0.38466999999999996,0.391896,0.396755,0.389617,0.385129,0.377276,0.37506300000000004,0.38093899999999997,0.374797,0.37841199999999997,0.373294,0.379644,0.38781,0.394205,0.391881,0.391407,0.390673,0.393414,0.392477,0.395488,0.400393,0.397737,0.403118,0.407627,0.411959,0.412862,0.413738,0.41689,0.41634899999999997,0.417758,0.419746,0.422375,0.421113,0.425278,0.42694399999999993,0.428753,0.430458,0.431479,0.43300600000000006,0.435673,0.43562,0.43704799999999994,0.438737,0.43938699999999997,0.441629,0.44297299999999995,0.44434700000000005,0.44493,0.44591400000000003,0.446326,0.44667700000000005,0.446925,0.44860600000000006,0.44865299999999997,0.44920200000000005,0.451567,0.452291,0.453034,0.453801,0.45426700000000003,0.45530600000000004,0.45575200000000005,0.45611,0.457768,0.45852600000000004,0.458606,0.460846,0.46167700000000006,0.46252600000000005,0.463384,0.464233,0.46558,0.466133,0.46595,0.466686,0.466681,0.467779,0.468992,0.469685,0.4706,0.471286,0.471972,0.472602,0.473078,0.47377700000000006,0.474587,0.47565100000000005,0.47698599999999997,0.47823000000000004,0.479059,0.479984,0.48042299999999993,0.481397,0.481789,0.48234,0.48292399999999996,0.483458,0.483757,0.485098,0.485972,0.486933,0.48773599999999995,0.48853,0.489331,0.48974399999999996,0.49045600000000006,0.490716,0.491479,0.49173900000000004,0.492357,0.492755,0.49350299999999997,0.49373,0.49424399999999996,0.49507399999999996,0.495754,0.49632299999999996,0.497253,0.498071,0.498846,0.499871,0.500853,0.501883,0.502767,0.5033770000000001,0.504228,0.504905,0.505448,0.506041,0.5065850000000001,0.5071100000000001,0.5076069999999999,0.5082180000000001,0.50838,0.508622,0.508945,0.509259,0.509361,0.509785,0.510047,0.510197,0.5103409999999999,0.510828,0.511432,0.5117970000000001,0.51237,0.512843,0.5133989999999999,0.514043,0.514352,0.515,0.5158229999999999,0.5164350000000001,0.517339,0.517599,0.518119,0.518523,0.519113,0.519525,0.519984,0.520126,0.5204880000000001,0.520841,0.5211779999999999,0.521903,0.5223,0.522647,0.522848,0.523369,0.523623,0.524076,0.524642,0.5251779999999999,0.525612,0.526199,0.527191,0.527682,0.528511,0.528877,0.52937,0.529884,0.530379,0.530263,0.530863,0.531315,0.531826,0.532323,0.532958,0.533177,0.53357,0.5339430000000001,0.533931,0.5341640000000001,0.5346770000000001,0.535279,0.5353760000000001,0.535778,0.5358649999999999,0.536119,0.536315,0.536501,0.536766,0.537035,0.53668,0.5365479999999999,0.536438,0.536402,0.536359,0.535906,0.536122,0.536104,0.536136,0.535666,0.535687,0.5358,0.535626,0.535463,0.535651,0.536816,0.537266,0.5374800000000001,0.537821,0.5381229999999999,0.53837,0.539108,0.539369,0.5393220000000001,0.539167,0.539532,0.539669,0.53966,0.5391020000000001,0.5386810000000001,0.53745,0.5365489999999999,0.5352180000000001,0.533712,0.532486,0.531062,0.528652,0.528071,0.526828,0.525594,0.524636,0.5240640000000001,0.523584,0.523828,0.523332,0.522894,0.522829
470N-1,5.313758999999999,35.005,15.18,0.376163,0.388544,0.38660700000000003,0.377253,0.374512,0.367307,0.362352,0.359682,0.359661,0.358919,0.356042,0.362212,0.366371,0.367334,0.36943899999999996,0.369162,0.374639,0.366417,0.367105,0.369894,0.37551599999999996,0.37358,0.37955,0.382863,0.383376,0.387333,0.389262,0.390513,0.39108699999999996,0.393322,0.394906,0.39951,0.397468,0.402617,0.404478,0.405429,0.405413,0.40713,0.407423,0.409649,0.41093999999999997,0.411879,0.41286999999999996,0.414308,0.416166,0.41737799999999997,0.41721899999999995,0.417936,0.41906499999999997,0.419901,0.41866800000000004,0.4194,0.42025,0.420727,0.42107,0.423016,0.423893,0.424677,0.42488000000000004,0.42579300000000003,0.42595900000000003,0.426864,0.42740600000000006,0.427418,0.427226,0.428932,0.430529,0.431878,0.432813,0.43363500000000005,0.434429,0.435432,0.43569399999999997,0.436515,0.43667100000000003,0.436746,0.43755299999999997,0.438673,0.439146,0.440357,0.44094099999999997,0.44138299999999997,0.44246,0.44252299999999994,0.443349,0.443981,0.444917,0.44584399999999996,0.446953,0.44772,0.44812700000000005,0.448812,0.44929399999999997,0.44978199999999996,0.44999700000000004,0.45064399999999993,0.451136,0.451741,0.45260600000000006,0.45348299999999997,0.454293,0.45513100000000006,0.455876,0.456974,0.457747,0.458564,0.4591,0.459345,0.459909,0.460434,0.461319,0.46170900000000004,0.462341,0.46293199999999995,0.46358,0.464003,0.46462299999999995,0.465578,0.46609700000000004,0.467001,0.46788,0.46873400000000004,0.469418,0.47036999999999995,0.471301,0.471825,0.472563,0.47315799999999997,0.473721,0.47443100000000005,0.474774,0.475554,0.475739,0.476051,0.476289,0.47670200000000007,0.477084,0.477282,0.47766800000000004,0.47811499999999996,0.47831899999999994,0.47848199999999996,0.479128,0.47974399999999995,0.480178,0.48093,0.481892,0.48229700000000003,0.482876,0.48348900000000006,0.484171,0.48515,0.485692,0.48663199999999995,0.48708100000000004,0.48766000000000004,0.48814799999999997,0.48880100000000004,0.489515,0.48979399999999995,0.49026099999999995,0.49075100000000005,0.490993,0.49158100000000005,0.49223199999999995,0.49278999999999995,0.493591,0.494175,0.49453,0.49533999999999995,0.49587700000000007,0.49660699999999997,0.497385,0.49784399999999995,0.49876000000000004,0.49965200000000004,0.500237,0.501223,0.5018199999999999,0.502674,0.503233,0.503735,0.504053,0.5047020000000001,0.504887,0.505438,0.506264,0.507049,0.5075,0.507958,0.508414,0.508662,0.508864,0.5091180000000001,0.509997,0.510279,0.510854,0.511141,0.5116,0.511836,0.5123439999999999,0.5122770000000001,0.512776,0.512544,0.512829,0.512818,0.512319,0.512566,0.5127430000000001,0.51262,0.512285,0.512111,0.512245,0.512085,0.512301,0.5118020000000001,0.5122680000000001,0.5123880000000001,0.513285,0.514008,0.514614,0.51476,0.515285,0.515726,0.516333,0.5168,0.516949,0.516967,0.517093,0.517995,0.517867,0.517047,0.5161439999999999,0.514658,0.513361,0.511864,0.510734,0.508443,0.506668,0.505261,0.5044109999999999,0.503266,0.501926,0.500524,0.500267,0.499176,0.499708,0.498395,0.49933500000000003,0.499829
047N-1,4.002714,33.19,12.06,0.366992,0.37506999999999996,0.378778,0.37404,0.370249,0.361649,0.357748,0.348489,0.345968,0.346938,0.338431,0.341333,0.340843,0.337363,0.337196,0.33781,0.337458,0.337069,0.333325,0.332469,0.333775,0.33128,0.333131,0.33394,0.33286,0.334269,0.33531,0.33558499999999997,0.335461,0.335072,0.334442,0.33733,0.335146,0.33777399999999996,0.337506,0.33710500000000004,0.33734699999999995,0.338321,0.338293,0.338737,0.338356,0.338638,0.340518,0.340656,0.342416,0.343064,0.344122,0.344488,0.344937,0.345948,0.346669,0.346421,0.348055,0.349544,0.350154,0.352285,0.35288400000000003,0.354752,0.35555,0.357136,0.358749,0.35987399999999997,0.36177,0.362981,0.364051,0.365678,0.36828,0.36962399999999995,0.370708,0.371936,0.373232,0.374308,0.37488,0.37609699999999996,0.377502,0.378184,0.379577,0.381131,0.382919,0.383874,0.38579600000000003,0.387651,0.389232,0.390439,0.392254,0.39415500000000003,0.396108,0.398433,0.40062600000000004,0.40228400000000003,0.40428400000000003,0.40593,0.407371,0.408535,0.410195,0.411163,0.41283500000000006,0.413864,0.415576,0.41689899999999996,0.418459,0.419729,0.421347,0.42237299999999994,0.42359300000000005,0.424558,0.42577200000000004,0.427075,0.427623,0.428754,0.42981899999999995,0.430831,0.43161499999999997,0.432708,0.433683,0.434479,0.43546,0.436483,0.43746899999999994,0.4384,0.439812,0.44090100000000004,0.441963,0.443122,0.44409899999999997,0.444917,0.44579799999999997,0.446618,0.447431,0.448237,0.44882299999999997,0.44951199999999997,0.449981,0.450683,0.45122299999999993,0.451667,0.452128,0.452617,0.45313100000000006,0.453392,0.45398999999999995,0.454255,0.45488599999999996,0.45538900000000004,0.456083,0.456575,0.457318,0.458009,0.458822,0.45923800000000004,0.459995,0.46086099999999997,0.461471,0.46261800000000003,0.463109,0.46374899999999997,0.46423100000000006,0.46488900000000005,0.46562,0.466264,0.46652,0.467116,0.46751099999999995,0.46815,0.468808,0.46953199999999995,0.470199,0.470451,0.471013,0.471663,0.472195,0.472808,0.47343,0.47403,0.474656,0.475488,0.47635500000000003,0.47683000000000003,0.477358,0.47801899999999997,0.478716,0.47895200000000004,0.479771,0.480241,0.48076499999999994,0.481414,0.48227200000000003,0.48273699999999997,0.483213,0.48361000000000004,0.48416800000000004,0.48462299999999997,0.48488400000000004,0.485162,0.48545600000000005,0.485903,0.486555,0.486972,0.487122,0.487568,0.48773299999999997,0.488117,0.488123,0.487994,0.488282,0.48816099999999996,0.487914,0.48802,0.488048,0.48764399999999997,0.48737700000000006,0.48726400000000003,0.487246,0.487067,0.486828,0.487289,0.487317,0.487598,0.488266,0.48889499999999997,0.48950299999999997,0.49021899999999996,0.490828,0.49124399999999996,0.491782,0.49226899999999996,0.49245,0.492566,0.49267299999999997,0.49347700000000005,0.493005,0.49242299999999994,0.491472,0.49033699999999997,0.488774,0.48797399999999996,0.485833,0.48471400000000003,0.48272600000000004,0.48081,0.48034799999999994,0.478534,0.477637,0.47651899999999997,0.475679,0.47502700000000003,0.474609,0.47422200000000003,0.47491099999999997,0.47493900000000006
